,y_true,y_pred
1602,bkl,akiec
1603,nv,nv
1604,nv,nv
1605,nv,nv
1606,nv,nv
1607,bkl,nv
1608,nv,nv
1609,nv,mel
1610,nv,nv
1611,df,bcc
1612,nv,nv
1613,bcc,nv
1614,bkl,bkl
1615,bcc,bcc
1616,nv,nv
1617,mel,bkl
1618,mel,mel
1619,nv,nv
1620,nv,nv
1621,nv,nv
1622,nv,nv
1623,nv,nv
1624,nv,nv
1625,nv,nv
1626,bkl,nv
1627,nv,nv
1628,bcc,akiec
1629,nv,mel
1630,nv,nv
1631,nv,nv
1632,nv,nv
1633,nv,nv
1634,nv,nv
1635,bcc,nv
1636,nv,nv
1637,bkl,bkl
1638,nv,nv
1639,nv,nv
1640,nv,nv
1641,mel,nv
1642,nv,bkl
1643,mel,bkl
1644,nv,nv
1645,bkl,bcc
1646,mel,nv
1647,bkl,mel
1648,nv,nv
1649,nv,nv
1650,nv,nv
1651,bkl,bkl
1652,nv,nv
1653,nv,nv
1654,nv,nv
1655,nv,nv
1656,mel,mel
1657,nv,nv
1658,nv,nv
1659,nv,nv
1660,mel,nv
1661,bkl,nv
1662,nv,nv
1663,bkl,bcc
1664,nv,nv
1665,nv,nv
1666,nv,nv
1667,nv,nv
1668,bcc,bkl
1669,nv,nv
1670,nv,nv
1671,nv,nv
1672,bkl,bkl
1673,nv,nv
1674,nv,nv
1675,nv,nv
1676,bkl,nv
1677,nv,nv
1678,nv,nv
1679,nv,nv
1680,bkl,mel
1681,bkl,nv
1682,nv,nv
1683,nv,nv
1684,bkl,nv
1685,nv,nv
1686,bcc,nv
1687,nv,nv
1688,nv,nv
1689,nv,nv
1690,nv,nv
1691,nv,nv
1692,mel,nv
1693,nv,nv
1694,mel,bcc
1695,nv,nv
1696,nv,bkl
1697,bkl,nv
1698,bcc,bcc
1699,df,bkl
1700,nv,nv
1701,nv,nv
1702,mel,nv
1703,nv,nv
1704,nv,nv
1705,nv,nv
1706,akiec,akiec
1707,nv,nv
1708,nv,nv
1709,nv,nv
1710,nv,nv
1711,bcc,bcc
1712,mel,nv
1713,bkl,nv
1714,nv,nv
1715,nv,nv
1716,nv,nv
1717,nv,nv
1718,nv,nv
1719,bcc,bcc
1720,mel,nv
1721,nv,nv
1722,nv,nv
1723,nv,nv
1724,df,bkl
1725,nv,nv
1726,bkl,nv
1727,nv,bkl
1728,nv,nv
1729,nv,nv
1730,nv,nv
1731,bcc,bkl
1732,nv,mel
1733,nv,nv
1734,nv,nv
1735,bkl,bkl
1736,bcc,akiec
1737,nv,nv
1738,nv,nv
1739,bkl,nv
1740,mel,akiec
1741,nv,nv
1742,nv,nv
1743,nv,nv
1744,akiec,bkl
1745,nv,nv
1746,mel,bkl
1747,bkl,mel
1748,nv,nv
1749,nv,nv
1750,nv,nv
1751,nv,mel
1752,bkl,bkl
1753,nv,nv
1754,nv,nv
1755,mel,nv
1756,nv,nv
1757,mel,nv
1758,mel,nv
1759,nv,nv
1760,nv,nv
1761,nv,nv
1762,bkl,nv
1763,bkl,nv
1764,nv,nv
1765,nv,nv
1766,mel,mel
1767,bkl,bcc
1768,mel,nv
1769,nv,nv
1770,bkl,nv
1771,nv,bkl
1772,bkl,mel
1773,nv,nv
1774,nv,nv
1775,nv,nv
1776,nv,nv
1777,bkl,nv
1778,nv,nv
1779,nv,nv
1780,nv,mel
1781,akiec,bkl
1782,nv,nv
1783,bkl,mel
1784,nv,nv
1785,nv,nv
1786,akiec,nv
1787,bcc,mel
1788,nv,nv
1789,nv,nv
1790,nv,nv
1791,bkl,bcc
1792,bkl,mel
1793,nv,nv
1794,nv,nv
1795,mel,bkl
1796,nv,nv
1797,nv,nv
1798,nv,nv
1799,nv,nv
1800,mel,mel
1801,nv,nv
1802,nv,nv
1803,nv,nv
1804,nv,nv
1805,nv,nv
1806,bcc,mel
1807,nv,nv
1808,bcc,bcc
1809,nv,nv
1810,nv,nv
1811,mel,bkl
1812,nv,nv
1813,nv,nv
1814,nv,nv
1815,nv,nv
1816,nv,nv
1817,nv,nv
1818,nv,nv
1819,nv,nv
1820,nv,nv
1821,nv,nv
1822,mel,akiec
1823,nv,nv
1824,nv,nv
1825,nv,nv
1826,nv,nv
1827,nv,nv
1828,nv,nv
1829,nv,nv
1830,nv,mel
1831,nv,nv
1832,mel,bcc
1833,nv,nv
1834,nv,nv
1835,nv,nv
1836,nv,nv
1837,nv,nv
1838,nv,nv
1839,nv,nv
1840,nv,nv
1841,nv,nv
1842,nv,nv
1843,nv,nv
1844,nv,nv
1845,nv,nv
1846,nv,nv
1847,nv,nv
1848,nv,nv
1849,nv,nv
1850,nv,nv
1851,mel,nv
1852,akiec,nv
1853,nv,nv
1854,nv,mel
1855,nv,nv
1856,mel,nv
1857,nv,nv
1858,nv,nv
1859,nv,nv
1860,nv,nv
1861,nv,nv
1862,nv,nv
1863,nv,nv
1864,nv,nv
1865,bkl,akiec
1866,nv,nv
1867,bcc,bkl
1868,nv,nv
1869,nv,nv
1870,nv,nv
1871,nv,nv
1872,nv,nv
1873,nv,nv
1874,nv,nv
1875,nv,nv
1876,nv,nv
1877,nv,nv
1878,nv,nv
1879,bcc,nv
1880,nv,nv
1881,nv,nv
1882,nv,nv
1883,mel,nv
1884,df,nv
1885,nv,nv
1886,nv,nv
1887,bcc,nv
1888,nv,nv
1889,mel,mel
1890,mel,nv
1891,nv,nv
1892,nv,nv
1893,bcc,nv
1894,nv,nv
1895,nv,nv
1896,df,mel
1897,nv,nv
1898,bcc,bkl
1899,nv,nv
1900,nv,nv
1901,akiec,nv
1902,nv,nv
1903,nv,nv
1904,nv,bcc
1905,nv,nv
1906,nv,nv
1907,nv,nv
1908,bkl,nv
1909,nv,nv
1910,nv,nv
1911,nv,nv
1912,nv,nv
1913,mel,akiec
1914,nv,nv
1915,bcc,akiec
1916,nv,nv
1917,bcc,nv
1918,nv,nv
1919,mel,nv
1920,bkl,bcc
1921,nv,nv
1922,nv,nv
1923,bkl,nv
1924,bkl,bkl
1925,nv,nv
1926,nv,nv
1927,bkl,bkl
1928,nv,nv
1929,nv,nv
1930,akiec,nv
1931,bkl,nv
1932,mel,mel
1933,nv,nv
1934,nv,nv
1935,nv,nv
1936,nv,nv
1937,nv,nv
1938,nv,nv
1939,nv,nv
1940,mel,nv
1941,bcc,bcc
1942,mel,mel
1943,nv,nv
1944,vasc,nv
1945,nv,nv
1946,bkl,bkl
1947,nv,nv
1948,nv,mel
1949,nv,nv
1950,df,bcc
1951,nv,nv
1952,nv,nv
1953,nv,nv
1954,nv,nv
1955,nv,nv
1956,nv,nv
1957,mel,nv
1958,nv,nv
1959,nv,nv
1960,mel,nv
1961,nv,nv
1962,nv,nv
1963,bkl,nv
1964,nv,nv
1965,nv,nv
1966,nv,nv
1967,nv,nv
1968,nv,nv
1969,bcc,akiec
1970,bkl,bkl
1971,nv,nv
1972,mel,bkl
1973,nv,nv
1974,nv,nv
1975,nv,nv
1976,nv,nv
1977,nv,nv
1978,nv,nv
1979,nv,nv
1980,nv,nv
1981,nv,nv
1982,mel,bkl
1983,mel,nv
1984,nv,akiec
1985,nv,nv
1986,nv,nv
1987,nv,nv
1988,nv,nv
1989,nv,nv
1990,bkl,bkl
1991,mel,mel
1992,nv,nv
1993,mel,bkl
1994,nv,nv
1995,nv,nv
1996,nv,nv
1997,bkl,nv
1998,mel,nv
1999,mel,nv
2000,mel,nv
2001,mel,nv
2002,nv,nv
